"gene_names","var_zt","var_ict"
"CMPK1",1.3124,1.1462
"CCDC125",1.2839,1.2252
"TRIM7",1.8787,1.9287
"EXOSC7",0.9872,0.807
"RELB",1.4745,1.452
"DNAJC17",1.7118,1.5528
"SIDT1",1.2091,0.9831
"AGFG2",1.1877,1.4859
"KLF11",1.1113,1.2001
"ARPC5L",1.1415,1.0588
"THADA",1.3297,1.6257
"EFTUD2",0.9919,1.1257
"NAA38",1.038,0.714
"STX5",1.0633,0.9134
"MANBAL",1.6728,1.374
"PPIA",1.5586,1.3236
"ROBO3",1.297,1.2445
"RRAGA",1.3525,1.3337
"SMOX",0.7011,0.5275
"CD247",1.1988,1.0421
"SUPT6H",1.3315,1.0611
"B3GALT4",1.3878,1.5385
"CASP9",1.2163,1.098
"ARHGAP25",1.3028,1.1496
"SLC27A3",1.2071,1.0567
"RAB5C",0.3515,0.1674
"CBR4",1.4568,1.3438
"SLC35A4",1.655,1.6152
"NMD3",1.0795,0.8878
"RPL24",1.3161,1.0462
"HIGD2A",1.4677,1.627
"FBXL3",1.6967,1.5206
"COX10",1.2931,1.3438
"BCOR",1.8427,1.6623
"PA2G4",0.829,0.7239
"DCUN1D2",1.8172,1.5033
"POLDIP3",1.6982,1.544
"VPREB3",1.0476,0.9299
"C10orf76",1.3792,1.3872
"SLC25A16",1.3801,1.1423
"PPIL1",0.8736,0.6334
"ARL1",1.1417,0.9135
"HSH2D",0.6488,0.369
"PINK1",0.804,0.5359
"ZNF140",1.3791,1.2754
"CDC37L1",1.1799,1.0492
"CDK2AP2",1.3757,1.309
"RAB34",1.1668,1.0456
"LRWD1",1.1903,1.1065
"C6orf136",1.4239,1.3337
"HBP1",0.7202,0.4828
"ANP32B",1.161,1.1012
"SMYD5",1.2973,1.4332
"PRKAB1",1.5198,1.6004
"SLC7A5",0.9589,0.7901
"DTX2",1.0181,0.7475
"C7orf49",1.2669,1.3001
"PCBD1",1.5001,1.5022
"BLM",1.3264,1.0486
"ACTL6A",1.1245,0.8548
"RAF1",1.0483,0.8402
"THUMPD1",0.5472,0.3658
"COQ5",1.4949,1.3145
"EEF1B2",1.5474,1.2541
"DDX56",1.137,1.2763
"ZNF143",1.7119,1.8274
"UBE2H",1.0262,0.6728
"NEDD1",1.3729,1.1169
"MEN1",1.9303,1.8562
"SEC61A1",1.5807,1.6087
"HDLBP",1.3994,1.188
"ZNF398",1.4386,1.4827
"ALG5",0.9447,0.7089
"IPO11",1.0414,0.963
"PREP",1.1218,0.8994
"EIF2B4",1.6079,1.6483
"CCS",1.3019,1.3881
"UTRN",1.3501,1.5148
"FCER2",0.9134,0.9009
"NOL10",0.9332,0.7594
"GPR171",1.015,0.6958
"TRIM37",0.8865,0.6332
"BRAP",1.1991,0.9645
"MGMT",1.3567,1.152
"KRTCAP2",1.4659,1.2914
"CERK",1.5613,1.3695
"KIAA0430",1.5765,1.5727
"ZNF213",0.9858,0.7505
"PEF1",1.219,0.9624
"ZNF706",0.75,0.6373
"INO80E",1.2743,1.3103
"POLD2",1.1084,1.0356
"CR1",1.1222,0.8602
"PAG1",0.5565,0.3344
"IKBKE",1.5301,1.5207
"PIGS",1.5506,1.3169
"BRAF",1.5867,1.5282
"PPP2CA",0.8295,0.9135
"GNB1",1.3774,1.0826
"VDAC2",1.2877,1.1419
"TYK2",1.03,0.8474
"ACYP2",1.4891,1.3904
"TPM2",1.1697,1.0722
"RCC2",0.9395,1.0425
"TMEM134",1.576,1.5233
"CCDC117",1.6222,1.5419
"EXOSC8",0.6968,0.4393
"ZNF330",0.7232,0.5272
"NDUFA11",1.6706,1.5878
"TUBE1",1.6406,1.6884
"TUBA1C",1.0802,0.9065
"CHN2",1.1572,0.9763
"RNF185",0.67,0.5876
"FCF1",1.4279,1.2552
"ARIH2",1.2717,1.2375
"ZNF862",1.7967,1.6808
"DUSP23",1.4767,1.5282
"FFAR2",0.9018,0.6633
"CDC42EP2",0.536,0.33
"CD180",1.0847,1.0531
"PTGER4",1.7008,1.636
"FUT7",0.7441,0.5343
"MTX2",1.0285,0.8099
"RRAS",1.3441,1.4186
"LRP5L",1.4574,1.4455
"POFUT1",1.2063,1.084
"ACBD5",1.3228,1.0497
"MAP2K2",0.7223,0.524
"FBXL16",0.446,0.2156
"BTN2A1",0.9009,0.955
"AXIN2",0.4641,0.2754
"PIK3AP1",0.9159,0.6057
"VPS37C",0.891,0.7575
"DLG4",1.3189,1.1632
"MFGE8",1.2745,1.1865
"NEURL4",1.5245,1.4582
"CCDC51",1.1832,1.0621
"FAM32A",1.4875,1.4448
"REPIN1",1.5576,1.7401
"CD300LF",0.6103,0.455
"ING1",1.3765,1.4246
"RELT",0.6123,0.4075
"NUP50",1.2903,1.2153
"RALGDS",1.5935,1.4778
"MEA1",1.9377,1.7129
"HADHB",1.4398,1.5124
"TMEM150A",1.5961,1.613
"KCNA3",0.9192,0.7183
"TESK1",1.5145,1.5144
"INPP1",1.3176,1.2444
"IARS",0.7863,0.6183
"DCAF12",0.9471,0.8008
"CCDC97",1.158,1.0532
"RCBTB2",1.2756,1.4481
"RPL36",1.024,0.7709
"PTK2",1.1664,1.0934
"TGFB1",0.8735,0.7222
"GRIPAP1",1.3856,1.2503
"STAU1",1.6331,1.4951
"MAK16",0.7867,0.5119
"ZNF664",1.0466,0.9807
"PWP2",0.797,0.669
"C16orf52",0.7352,0.5621
"FBXO32",0.8269,0.9204
"NUDT5",1.1393,1.1067
"ANAPC10",1.3214,1.127
"ZNF787",0.7038,0.4961
"KLHDC2",1.2597,1.0503
"SMARCC2",1.6294,1.4963
"SELPLG",0.923,0.601
"AOC2",0.8562,0.5519
"RRP8",0.6154,0.6224
"ASB6",1.7451,1.6172
"ECHDC2",0.5283,0.3802
"TPPP3",1.1622,1.3324
"MSL2",1.242,1.3759
"CD69",1.0825,0.9708
"UGCG",0.7144,0.6244
"TFE3",0.4891,0.293
"CORO7",1.3898,1.128
"PNN",0.6012,0.3471
"MRPL49",1.545,1.6849
"ZNF18",1.5164,1.4703
"CHUK",1.009,0.8154
"RBBP4",1.2988,1.3329
"SIPA1",0.8002,0.5894
"LSM5",1.1752,0.889
"LTB",0.3215,0.259
"SARM1",0.9116,0.7123
"PMM2",1.7559,1.6774
"ZC3HC1",0.8159,0.6476
"FAM103A1",1.0841,0.9256
"ZBED1",1.3688,1.1133
"CYB5R1",1.1364,0.8534
"KRT1",1.3666,1.1942
"MT1X",1.4497,1.6734
"PLXNB2",1.6301,1.6371
"GALT",0.4235,0.3684
"SUMO1",1.3536,1.2751
"FAM24B",0.9392,0.7485
"SET",1.3949,1.2995
"JUNB",0.7506,0.678
"GYPC",1.4709,1.33
"TRIM28",1.7255,1.6594
"TBC1D10B",1.008,0.8484
"POLR3E",0.8618,0.8255
"DFFA",1.1194,1.2661
"CSNK2A1",1.585,1.5893
"SMG5",1.0585,0.8962
"ASCC3",0.8072,0.5866
"CNPY2",0.919,0.6719
"RAB11FIP1",0.8966,0.6416
"EIF2S2",1.5145,1.2204
"NOTCH2",1.4339,1.2895
"RNF14",1.2863,1.3142
"ECH1",1.7324,1.8626
"GLYR1",1.2679,1.1255
"FUK",1.3884,1.397
"GALNS",0.9154,0.8243
"SNAPIN",1.7042,1.5165
"ELMOD3",1.0602,0.8711
"XAB2",1.461,1.2097
"ZNF773",0.9629,0.8244
"LANCL1",1.0177,0.8789
"CCNH",1.4008,1.0383
"PTPN22",1.2776,1.3837
"TDRD7",1.966,1.7867
"UBE2D4",1.3762,1.5157
"GABPB1",1.752,1.5142
"COPB1",1.2576,1.352
"TTLL1",1.4917,1.4136
"PTPRJ",0.869,0.5496
"AQR",1.2709,1.2314
"CEP120",1.1828,1.0469
"SPON2",0.6069,0.4691
"POU2F2",1.7486,1.8706
"VAV1",1.069,0.9194
"SMAD4",1.4875,1.3475
"CD22",1.6042,1.5229
"TMEM191A",1.672,1.5865
"TATDN2",1.6819,1.5851
"ASXL1",0.6669,0.7819
"CD74",1.8429,1.7962
"POLR2J",1.1208,1.0475
"ETV3",1.4544,1.4988
"CXorf21",1.6069,1.6744
"MRPS33",1.1874,0.874
"TSC1",1.3311,1.0816
"LMAN2",1.4363,1.3523
"SORT1",0.7899,0.5921
"POLR3H",0.4848,0.3942
"USP24",1.0883,1.133
"PRIM1",1.0266,0.8143
"C18orf8",1.852,1.5992
"MAGOH",1.1988,0.8825
"RPAP1",1.7826,1.7384
"SH3BP2",0.512,0.2783
"RNF121",1.6089,1.4048
"C4orf3",1.1331,0.9279
"PDSS1",1.273,1.3479
"STXBP3",1.4366,1.5882
"ORAI2",0.7089,0.451
"SUSD3",0.343,0.1775
"ATP10D",1.1076,1.1047
"VPS41",1.4198,1.2564
"CD8A",1.134,0.9157
"MAN2A1",1.4585,1.2654
"TLE2",0.6658,0.4505
"MAP1S",1.3161,0.9703
"LSP1",1.0928,0.8978
"UBXN8",1.0742,0.9314
"CXCR1",0.537,0.3128
"LSG1",0.7789,0.6146
"NACC1",1.1642,0.9193
"ZBP1",0.8522,0.7979
"NLRP2",1.5698,1.4587
"HLX",0.7629,0.4794
"ZNF230",1.1796,1.2043
"FAM122A",1.5247,1.7761
"CARS2",1.446,1.4231
"D2HGDH",1.1434,1.1549
"PTPMT1",1.248,0.9928
"MAP1LC3B",0.5793,0.4113
"RAB32",0.5565,0.3865
"TTC12",0.7341,0.6412
"VEZF1",1.3387,1.3723
"C1GALT1",1.6416,1.7117
"LILRB1",0.9219,0.5622
"CAMK2D",1.1224,0.9681
"SEC14L1",0.9078,0.7123
"ITM2C",0.9813,0.9402
"KDM1A",1.6929,1.7984
"C15orf40",1.3575,1.1933
"ADAM15",1.2234,1.0333
"BLVRA",1.2405,1.1025
"MRPS18B",0.665,0.4932
"STX3",0.6048,0.46
"SETD6",0.5737,0.3894
"HIST1H1C",1.8982,1.7804
"RLF",1.4013,1.5498
"TM7SF2",1.3352,1.3163
"MRPL51",1.5209,1.3592
"POLR2A",1.1337,0.9817
"BSCL2",1.3714,1.316
"STARD5",1.4306,1.3289
"LIG1",0.3957,0.3178
"ADRB2",1.0147,0.856
"UBA7",1.5578,1.7379
"PPP2CB",1.6306,1.5773
"UQCRB",1.7448,1.4892
"G6PC3",1.0628,0.9866
"ZNF329",0.9755,0.7552
"ATP5B",1.3294,1.4032
"MVP",1.1734,1.0378
"RPS20",0.7653,0.4877
"GALC",1.213,1.2926
"TCF3",0.6042,0.4344
"LRRC25",0.7219,0.5813
"LIG3",0.9336,0.9822
"MYSM1",1.6021,1.3964
"FAM8A1",0.6,0.55
"TADA2B",1.3991,1.181
"MDC1",0.3989,0.2695
"EPHX2",0.3313,0.2343
"LRMP",1.0626,1.0547
"POLR2E",1.3807,1.4122
"ABCC3",1.1548,0.9998
"POR",0.9459,0.7107
"HSPA9",0.8743,0.6234
"FUBP1",0.6347,0.5661
"WDR75",0.6816,0.4039
"TCEA1",1.3532,1.2681
"GIMAP8",1.2583,1.2741
"ACAA1",1.7106,1.5874
"HEBP2",1.8761,1.7684
"TAP1",0.7678,0.6868
"CTTN",1.0982,0.8562
"CLIC3",0.5825,0.4267
"PCBP4",0.8736,0.7253
"GNA15",1.0723,0.7925
"PATL1",0.6773,0.6339
"UBE2D3",1.7131,1.662
"CWC22",1.2838,1.0369
"CREG1",0.9324,0.811
"ANKS1A",1.0842,0.9714
"RANBP10",1.231,1.3381
"TMEM59",1.4046,1.4587
"GATAD1",1.144,0.9658
"MAGOHB",0.9469,0.6919
"RFXANK",1.57,1.5532
"ZNF34",1.5915,1.4755
"GATAD2B",1.211,1.1392
"DTX3",1.8419,1.882
"TMEM154",0.8141,0.6037
"ZNF747",1.7296,1.6624
"TAGAP",1.4818,1.3975
"SMURF1",1.2491,0.9723
"C7orf43",1.1278,0.9114
"SUSD1",1.2988,1.3092
"KLF13",1.5093,1.5247
"ZCCHC9",1.4432,1.1349
"ATL2",1.485,1.4493
"AP3M1",1.8345,1.7721
"NAT10",1.1359,1.0275
"C9orf85",1.3421,1.2599
"ALKBH4",1.4779,1.4379
"ZNF174",1.872,1.8282
"TWF1",1.4847,1.3059
"PITRM1",1.0261,1.1918
"ATP5H",0.6585,0.5149
"NUS1",1.1591,1.0876
"RARRES3",1.7644,1.8744
"ETFA",1.074,0.9215
"ENOSF1",1.1261,1.0456
"PHF3",1.4497,1.5141
"USP8",1.4831,1.4425
"KCNK6",1.2847,1.1982
"IRF7",0.785,0.6295
"IMPA2",0.9046,0.6866
"PRKCD",0.9296,0.7251
"WDR3",0.6002,0.3588
"SLC31A2",0.7537,0.6649
"TSC22D3",0.6797,0.5322
"AMIGO1",0.7659,0.7635
"WASH2P",1.3357,1.3785
"RPS6KA1",0.6938,0.3845
"TUFM",1.3813,1.4547
"ALDH3B1",0.8275,0.5705
"RPF1",0.9372,0.7715
"TMEM55A",1.0323,1.0899
"RNF114",1.6882,1.6183
"ZAP70",1.5456,1.4617
"PAQR7",0.9914,0.8888
"GTPBP2",0.5662,0.4333
"LCP2",1.1096,0.9758
"UBE2C",0.7157,0.614
"ADAT2",0.972,0.841
"CEP170",1.4514,1.0862
"ANKRA2",1.3783,1.1966
"TBC1D8",1.3672,1.3633
"FBXO7",1.4713,1.4281
"KLHDC4",1.5502,1.4506
"ALG2",1.503,1.2566
"MCPH1",1.1164,0.9583
"METTL13",0.9887,1.2179
"ALDH9A1",1.5807,1.4246
"TP53INP1",0.8986,0.8823
"MED16",1.5941,1.3956
"MDS2",0.4955,0.4199
"LILRB2",1.182,1.0662
"C1orf186",1.0717,1.2085
"RAB11B",0.9867,0.828
"TFIP11",1.4088,1.0994
"HDGF",1.347,1.1924
"FNBP1",1.8512,1.7781
"BLK",1.0879,1.06
"MEFV",0.7673,0.5157
"HINT3",1.4406,1.2312
"CHI3L1",0.8979,0.744
"SESN3",1.5826,1.6648
"AK2",1.2494,0.991
"BTBD6",0.771,0.5877
"USP4",0.9309,0.7345
"FLOT2",0.7597,0.4632
"GPD1L",1.4956,1.4953
"CLIP1",1.4552,1.2859
"PXMP4",1.205,1.3008
"HNRNPUL1",1.2048,1.1315
"PDCD7",0.8669,0.6916
"ACADVL",0.9715,0.7249
"VAMP4",1.2289,1.0772
"RBM28",1.5945,1.5702
"UBFD1",1.5825,1.3238
"ZNF638",1.2192,1.0944
"PCIF1",1.9016,1.8812
"RGS14",1.2428,1.0403
"KIAA0922",1.7878,1.6279
"ZBTB40",1.2093,1.3007
"SLC40A1",0.9345,0.9416
"DTYMK",0.9202,0.8526
"ATXN1L",0.9721,0.8242
"COPS3",1.4534,1.3085
"AMZ2",1.159,0.9991
"ANKRD46",1.3084,1.1006
"NUP205",0.3131,0.2195
"ANKRD44",1.8085,1.9315
"PTGES2",1.3325,1.3851
"NGRN",1.2046,1.136
"HARS2",0.9606,1.117
"ZNF79",1.7081,1.6157
"CASC3",1.0429,0.8381
"ACSS2",1.2342,1.0085
"CARD16",1.201,1.2638
"CLEC2B",1.6419,1.6942
"VAC14",1.5799,1.479
"HSPA1L",1.7494,1.7204
"TTC21A",0.8627,0.7078
"TLE3",0.7667,0.5887
"KLF2",1.1902,1.1709
"FOXJ3",0.5446,0.4232
"NFKB1",1.7031,1.5347
"IFI27L2",1.2744,1.0906
"HERC4",1.4728,1.4689
"HTATSF1",0.9296,0.6996
"UBE2J2",1.3892,1.3086
"ISY1",1.6874,1.8324
"RPL32",0.636,0.3672
"ZDHHC6",1.5333,1.5611
"ZNF593",1.3901,1.1602
"ZDHHC16",1.5539,1.6469
"DDX31",1.1718,1.1777
"SIRT2",0.6146,0.5709
"GUF1",0.8089,0.6763
"PHRF1",0.6341,0.8071
"CHMP7",0.9454,1.0039
"PTGS1",1.116,0.9022
"ALKBH1",1.402,1.5351
"ODC1",1.7972,1.793
"TMCO1",1.4638,1.3063
"DPH2",1.0827,0.8668
"C18orf21",1.7564,1.6176
"OTUB1",1.2601,1.2598
"ATP6V1F",1.539,1.5921
"BCKDK",0.8985,0.6345
"TMEM79",0.5583,0.3886
"SHISA4",1.1421,0.9025
"SLC4A1",1.1482,0.869
"PNPLA2",0.7649,0.5828
"ZNF737",1.4158,1.3667
"TRIM62",0.8113,0.6058
"NONO",1.5401,1.5895
"LAIR2",1.5318,1.7098
"RAPGEF1",1.0074,0.8719
"FLOT1",0.6251,0.4436
"GLRX2",1.3771,1.4571
"ING3",1.6945,1.5244
"MCM3",0.513,0.3481
"EXOSC2",0.5911,0.3473
"GMPR2",1.6852,1.5209
"ATPIF1",0.7177,0.4565
"NAA50",1.6542,1.5234
"KRT23",0.8666,0.7643
"PYGM",0.5105,0.4183
"MYL12A",1.5109,1.2757
"PRSS33",1.0515,0.9843
"PPDPF",1.6151,1.5746
"ZNF652",1.741,1.4984
"ORMDL2",1.0817,0.8897
"HSDL1",1.4001,1.487
"IL1R2",0.5999,0.4115
"SLC2A6",1.5602,1.5602
"CCDC88B",0.9407,0.6531
"ATP13A1",1.7036,1.7221
"TMEM167A",1.4752,1.4244
"LRRC57",1.3492,1.2728
"IFIT2",0.61,0.4738
"PCNT",1.2963,1.2837
"EIF2B1",1.0437,0.7889
"VPS33B",1.4271,1.7429
"CAPS",1.1669,0.996
"KCTD7",1.3716,1.4662
"SEMA4D",0.8875,0.6831
"MRPL47",1.4167,1.1947
"TEX261",0.9002,0.9549
"MLLT1",0.7386,0.512
"MKNK1",0.6902,0.5408
"ENO3",1.1186,1.1344
"GALNT7",1.8099,1.903
"STAT6",1.5678,1.4306
"NFE2L1",1.262,1.1838
"CD48",0.9852,0.7886
"IFNAR2",1.3187,1.2085
"COQ6",1.1486,1.0852
"RNF7",1.0925,0.8627
"FEM1B",1.375,1.1203
"C7orf50",0.8171,0.6735
"ACVR1",1.321,1.0688
"RNASEH2B",0.8683,0.5318
"RPUSD3",1.6208,1.6917
"SLC43A2",0.8532,0.6127
"SLC27A1",1.6891,1.699
"NXT1",0.6116,0.3898
"MRPS21",1.1327,0.8636
"NQO2",0.8877,0.6124
"GNPTAB",1.9072,1.9095
"FAF1",0.8118,0.8341
"NUDT1",1.6191,1.5367
"ZMYND11",1.041,1.0054
"PDCD5",0.7816,0.5328
"SOD1",0.8119,0.5704
"MRPL24",0.7361,0.5452
"PPP1R9B",1.3893,1.124
"ZFP91",1.4,1.585
"RPL23A",0.9379,0.6595
"PRDX4",1.0059,0.744
"NDUFB3",1.6471,1.78
"LCK",0.5248,0.4096
"CWC27",1.1358,0.8431
"MED29",1.8126,1.7505
"DDA1",0.8205,0.7236
"PPP1R15A",0.509,0.3925
"VNN3",0.5793,0.3731
"APBB1",1.5381,1.7849
"SNW1",1.6439,1.3102
"CSDE1",1.2432,1.2413
"PPP2R2D",1.8102,1.7489
"LSM1",1.5122,1.4334
"VKORC1",1.329,1.2615
"PGGT1B",1.6788,1.8444
"AIM1",1.1506,1.2967
"ZNF202",1.5956,1.454
"SENP5",1.4932,1.4274
"RPS3A",1.2299,1.0064
"PID1",0.9637,0.784
"SRRD",1.1821,1.0362
"ILF2",1.579,1.2739
"EDC3",1.4732,1.25
"SRP68",1.2972,1.3989
"MAP3K7",1.1769,0.9059
"SNRPN",0.7856,0.6786
"MANF",0.9128,0.6845
"MPZL3",0.8404,0.6992
"INTS7",1.5119,1.7939
"BAX",1.4511,1.5364
"TMEM62",1.6162,1.667
"MAN2B1",1.6912,1.4571
"NAT9",1.2945,1.2259
"RPS17",1.1834,0.9135
"FCGR2A",0.6612,0.484
"CAND1",1.5488,1.3807
"BCL2L1",1.1815,0.9918
"TMEM185A",1.3597,1.3956
"CDK13",1.4715,1.7229
"ZNF529",1.0383,0.7643
"RWDD1",1.2266,0.9552
"GTF3C5",1.5151,1.5327
"C2orf49",1.8463,1.608
"ANAPC5",1.6019,1.6739
"IL5RA",0.6058,0.5397
"ABCG1",0.7842,0.5376
"KCTD20",1.5054,1.3709
"CAPN12",1.6093,1.4518
"PLEKHA2",1.72,1.3409
"SSBP2",0.8829,0.7054
"SEMA4B",0.5777,0.4145
"SHPK",1.3965,1.5403
"ASNA1",1.1664,1.0701
"C3AR1",1.4923,1.2453
"KLRG1",1.4928,1.444
"AP1M1",1.4575,1.2194
"SNIP1",1.7729,1.5408
"PIGB",1.4852,1.5134
"SH2D1B",0.4788,0.4786
"TRAPPC2",1.4704,1.3006
"DNTTIP2",1.3903,1.0901
"HAVCR2",1.2709,1.1445
"TARS",1.1278,0.8712
"STX10",1.2192,1.0837
"DNAJA4",1.7632,1.8765
"LRRFIP2",1.1927,1.0988
"TAOK1",1.3905,1.2361
"UBQLN2",0.8796,0.6767
"NFATC3",1.5165,1.7378
"SIKE1",1.5267,1.2991
"OTUD1",1.3075,1.1078
"MAP2K5",1.6554,1.846
"UCP2",1.5094,1.528
"ZNF263",1.3909,1.3068
"NCL",0.8219,0.7939
"PCK2",1.3161,1.3718
"SMG7",0.8276,0.5315
"SLC4A2",1.2642,1.1015
"PRKDC",1.9561,1.8976
"AMBRA1",1.0444,1.0822
"RBBP7",0.8587,0.6306
"ZNF792",0.7275,0.6094
"RDH11",0.9859,0.8533
"WDR25",1.7189,1.8319
"RARS",0.808,0.5691
"PSMA6",1.2046,0.9492
"SSNA1",1.2099,1.2051
"ESAM",1.1537,0.9964
"ALDH1A1",1.2024,1.0901
"PNPLA6",0.8878,0.692
"SORBS3",1.0962,1.0861
"ALOX15",1.0957,1.1018
"PLD2",1.6323,1.851
"MGAT2",0.9843,0.7571
"CCDC90B",1.0066,0.8696
"TST",0.7294,0.5017
"ASF1B",0.5099,0.2751
"TBC1D15",1.86,1.7699
"CDC73",1.7306,1.7691
"ENTPD4",1.206,1.0215
"IARS2",0.5873,0.5071
"LDOC1L",1.4954,1.3128
"LRRC41",1.6808,1.7824
"PRAM1",0.9229,0.5653
"FASTKD3",1.2697,0.9466
"ADAR",1.0005,0.7106
"DHX38",1.6878,1.4506
"BANP",1.1024,0.7629
"SAT2",0.6896,0.7056
"MTFMT",0.9067,0.7987
"MRPL55",0.7354,0.6166
"IL23A",0.5683,0.2928
"PLP2",1.4671,1.496
"KCNQ1",1.5078,1.407
"SLC35A2",1.0158,0.888
"NDUFB7",1.489,1.3334
"RPP30",1.2511,1.0863
"ZNF600",1.2402,1.1235
"ZNF319",1.5608,1.5605
"GFM2",1.5285,1.4721
"CWF19L2",1.5038,1.3302
"CDK4",1.3999,1.2081
"RHOF",1.3659,1.2823
"RBM3",0.6945,0.4448
"SCO1",1.5956,1.4619
"POLD4",1.14,0.9327
"PGM1",1.3082,1.101
"TBP",1.1818,0.8104
"APEX1",0.9509,0.7698
"TMEM88",0.5455,0.3153
"MAP3K12",1.6214,1.6467
"SERGEF",1.1849,1.0282
"ARID5A",0.9411,0.7605
"REM2",0.8896,0.8265
"TMEM81",1.6057,1.4547
"CD84",0.7242,0.556
"STK32C",1.547,1.5423
"NFKBIA",1.0903,1.0807
"PAPD7",0.9062,0.6478
"COX7A2",1.3067,1.0791
"PPP4R1",0.7344,0.4012
"RNF220",1.0533,0.8973
"MKNK2",0.5758,0.2953
"PLSCR1",1.5533,1.4048
"C7orf26",1.8569,1.7959
"CNPY4",1.3947,1.1722
"SOAT1",1.1969,0.9688
"ARPP19",1.4412,1.4899
"DDX1",1.0191,0.794
"ATP5A1",1.0688,1.0214
"B3GNTL1",0.7302,0.4963
"RNF11",1.7913,1.8052
"VPS37B",0.8751,0.5552
"RHOH",0.5895,0.3802
"MTMR4",1.7551,1.8555
"TRAPPC9",1.4035,1.3522
"EIF1AD",1.3798,1.3298
"NDUFA6",1.9172,1.6253
"SAR1B",1.3564,1.2888
"ZNRD1",1.4685,1.3221
"ARRB2",0.6506,0.4276
"IGFBP4",1.7477,1.671
"FTSJ1",1.1094,1.2023
"ZNF267",1.0709,1.0129
"PPWD1",0.7233,0.4275
"RGS2",0.7206,0.7189
"PIP5K1C",1.0234,0.8873
"RAP2B",1.5802,1.6197
"INPP5K",0.9628,0.7899
"ARFIP1",1.4456,1.2808
"PTAFR",0.8736,0.6857
"CCDC137",1.1948,1.1044
"RAD52",1.9592,1.8508
"TBL3",1.6429,1.4925
"TTC7A",1.466,1.5704
"ZNF44",1.8106,1.7965
"MRPL41",1.2349,1.2424
"TM2D3",1.624,1.6731
"NT5C",1.3822,1.2254
"DFFB",1.2178,0.9805
"PPID",1.067,0.926
"GLRX3",1.4343,1.0135
"FAM175A",1.1137,0.8746
"RPRD1A",1.533,1.3284
"USP22",1.3507,1.022
"ATP5D",1.7723,1.6628
"MED8",1.5511,1.6078
"UFC1",1.5853,1.3066
"C16orf54",1.1119,0.8373
"MED24",0.9056,0.7821
"ADAM28",0.8296,0.57
"PNPLA4",1.2037,0.8766
"KLHDC8B",0.441,0.1917
"GSR",1.3672,1.0863
"STX18",1.6272,1.4563
"CCDC59",1.2214,0.8634
"PEX6",0.8895,0.7696
"GBF1",1.1479,1.3772
"ANKRD13D",1.0636,0.8677
"FAM162A",0.6329,0.3474
"SUDS3",1.0107,0.9039
"ARHGDIB",1.3003,1.2101
"ZFAND2B",1.4005,1.3909
"GTPBP8",0.6455,0.4999
"ATP6V1E1",1.4894,1.486
"COG2",0.9706,1.033
"TIAM2",0.8435,0.7541
"ELAC1",0.983,0.7009
"UBAP1",0.924,0.7316
"CCDC57",1.5715,1.4885
"TCF20",1.2428,1.0931
"CST7",0.485,0.3405
"CYBRD1",0.5306,0.3467
"BIK",1.0733,0.8575
"DDRGK1",1.6934,1.8318
"RHOT2",1.8838,1.8031
"TIFA",1.5179,1.3135
"LIN7A",0.3789,0.274
"SLC39A11",1.2335,1.1839
"C20orf27",1.4056,1.3898
"DPP4",0.9417,0.8388
"MYOM2",1.4609,1.45
"RSRC2",1.6797,1.6073
"MALT1",1.0421,0.8272
"LMO7",0.6229,0.4051
"MINK1",0.9816,0.8292
"RASSF7",1.6958,1.6425
"ANKRD40",1.1335,1.2571
"IRF5",1.4147,1.4798
"CC2D1A",0.939,0.7364
"PTPN9",1.7991,1.9452
"MRPS9",0.5818,0.4305
"PNPLA8",1.738,1.6505
"FRAT1",0.6841,0.4689
"NUCB2",0.8081,0.5279
"AP3S1",1.4686,1.2846
"PRR3",1.1125,1.0785
"ATXN7L1",0.9377,1.0053
"ATP6V0A1",1.335,1.0818
"GLUL",0.878,0.6491
"ZCCHC8",0.8858,0.5859
"CCNG1",1.3083,1.0951
"TC2N",0.6531,0.455
"TMEM184C",1.9462,1.6914
"CRBN",1.1061,0.9394
"GPSM3",0.6577,0.5296
"TUBB6",1.3184,1.2902
"RBM42",1.616,1.4532
"SYF2",1.526,1.7199
"USMG5",0.9845,0.7748
"PARP2",1.1012,1.1378
"RUVBL1",0.8433,0.8181
"BNIP3",0.7643,0.5059
"RPAIN",0.997,0.7755
"TNFAIP1",0.9281,0.7658
"RNF5",1.4705,1.5545
"PSMA3",1.0705,0.8052
"ENO2",1.2057,1.0842
"TOPBP1",1.7204,1.6527
"KCTD6",1.4073,1.15
"SCRN3",1.0588,0.9491
"RTN4IP1",0.5315,0.3564
"RRAGB",1.3495,1.322
"CPOX",1.3257,1.2643
"C16orf58",1.2126,1.1004
"CRTC2",1.1719,0.8084
"RFX1",1.2658,1.0962
"PIK3CD",1.0111,0.7163
"FCHO1",1.0425,0.8976
"C1QBP",0.5841,0.3889
"CLDN9",0.5919,0.5111
"ATXN10",1.1881,1.0987
"UBE2Q2",1.6295,1.4258
"ARAF",1.1009,0.9057
"ZNF576",1.115,1.1149
"NRBP2",1.1905,1.0447
"VEGFA",1.0861,0.9787
"BEX4",1.0009,0.8703
"USPL1",1.4159,1.2862
"PRDX2",1.6807,1.7963
"MFF",1.2608,1.025
"ADM",0.9105,0.7986
"FRY",0.9146,0.8072
"ADPGK",1.7182,1.7293
"TSPAN32",1.6298,1.6223
"TPCN2",1.2405,0.9207
